rating,imdb_id,title,year,id
3,0892100,Steam,2007,2856
0,0814795,In the Arms of My Enemy,2007,2976
3,0792965,"Ensemble, c’est tout",2007,2992
3,0466839,I Could Never Be Your Woman,2007,3012
3,0472071,Death Defying Acts,2007,3013
3,0997174,Welcome to the Quiet Room,2007,3015
3,0765443,Eastern Promises,2007,3069
3,0442933,Beowulf,2007,3086
3,0450188,La vie en rose,2007,3129
3,0815244,Sydney White,2007,3151
3,0450385,1408,2007,3206
3,0414055,Elizabeth: The Golden Age,2007,3230
3,0489237,The Nanny Diaries,2007,3308
3,0884328,The Mist,2007,3324
3,0398808,Bridge to Terabithia,2007,3333
0,0480669,Timecrimes,2007,3343
3,0446463,The Secret,2007,3344
1,0860528,Salvation,2007,3424
0,1016301,Fermat’s Room,2007,3438
3,0762110,Irina Palm,2007,3474
3,0482374,Gone,2007,3494
3,0816436,Black Water,2007,3545
3,0459959,La reine soleil,2007,3547
0,1024856,Negative Happy Chain Saw Edge,2007,3577
2,0758753,If I Had Known I Was a Genius,2007,3604
3,0480242,Dan in Real Life,2007,3615
3,1083845,Ballet Shoes,2007,3617
3,0856288,Inside,2007,3629
3,1038988,[Rec],2007,3646
3,0373883,Halloween,2007,3655
3,0829297,Ten Inch Hero,2007,3663
2,0825236,Caramel,2007,3707
3,0923811,Evangelion: 1.0: You Are (Not) Alone,2007,3731
0,0923985,We Are the Strange,2007,3774
3,0445934,Blades of Glory,2007,3777
1,0453556,TMNT,2007,3811
1,0875113,99 francs,2007,3899
3,0488023,Out at the Wedding,2007,3935
3,0869977,Naissance des pieuvres,2007,3989
2,0292963,Before the Devil Knows You’re Dead,2007,4001
3,0897361,I Know Who Killed Me,2007,4007
3,0445922,Across the Universe,2007,4028
1,0481369,The Number 23,2007,4029
3,1092053,Barbie as the Island Princess,2007,4040
1,0795439,Numb,2007,4044
3,0959342,Se upp f&ouml;r d&aring;rarna,2007,4060
1,0995031,Bhool Bhulaiyaa,2007,4121
3,0889600,Fat Like Me,2007,4158
3,1095496,She’s a Boy I Knew,2007,4152
1,0923752,The King of Kong: A Fistful of Quarters,2007,4153
0,0498399,We Own the Night,2007,4162
1,0367959,Hannibal Rising,2007,4209
3,1077274,"Yobi, the Five-Tailed Fox (Cheon-nyeon-yeo-woo-yeo-woo-bi)",2007,4264
3,2330312,Bratz: Fashion Pixiez,2007,4313
3,0490084,Because I Said So,2007,4439
3,0816530,Imprint,2007,4728
1,0896986,La torre de Suso,2007,4757
2,0435528,Whisper,2007,4762
1,0910847,Breakfast with Scot,2007,4800
3,0887732,Days and Clouds,2007,4833
3,0860866,Far North,2007,4886
3,0486651,Dark Mirror,2007,4963
3,0804516,P2,2007,4984
3,0780583,Flight of the Living Dead,2007,5055
1,0463998,Freedom Writers,2007,5496
3,0815178,The Life Before Her Eyes,2007,5028
3,0425430,The Messengers,2007,5042
3,0765430,American Zombie,2007,5045
3,0801526,The Tracey Fragments,2007,5071
3,0486576,Fantastic Four: Rise of the Silver Surfer,2007,5075
3,0871510,Chakde! India,2007,5146
3,0492486,Shrooms,2007,5204
3,0780608,Smiley Face,2007,5245
3,0841044,2 Days in Paris,2007,5291
3,0960835,Transmorphers,2007,5328
1,0465602,Shut em up,2007,5451
3,0441007,Gracie,2007,5461
2,0413300,Spider-Man 3,2007,5483
3,0808357,"Lust, Caution",2007,5501
3,0780565,Mataharis,2007,5509
2,0440963,The Bourne Ultimatum,2007,5530
3,0348062,"So, You’ve Downloaded a Demon",2007,5583
1,0455760,Dead Silence,2007,5628
2,0477051,Norbit,2007,5662
1,0812243,Ex Drummer,2007,5769
3,0782867,Ha-Sodot (The Secrets),2007,5930
3,0840363,Racing Daylight,2007,5995
3,0810900,High School Musical 2 (TV Movie),2007,6057
1,0825244,Dialogue avec mon jardinier,2007,6286
2,1095573,&quot;The Backyardigans&quot; International Super Spy,2007,6381
3,0890870,Saw IV,2007,6454
3,0799949,Epic Movie,2007,6577
2,0784972,The Brothers Solomon,2007,6578
3,0479500,Nancy Drew,2007,6603
1,0425413,"Run, Fatboy, Run",2007,6616
3,0950740,Grandpa for Christmas,2007,6617
2,0814106,Flatland: The Movie,2007,6631
3,0796302,The Babysitters,2007,6735
2,0808230,Les deux mondes,2007,6759
1,0368794,I’m Not There.,2007,6795
3,0952682,Shotgun Stories,2007,6828
2,1148261,Bleach Movie 2: The Diamond Dust Rebellion,2007,6905
2,0421082,Control,2007,6987
3,0211933,Awake,2007,7001
0,0891527,Lions for lambs,2007,7078
3,0809533,Las 13 rosas,2007,7079
1,0871197,&quot;Masters of Horror&quot; Right to Die,2007,7121
3,0817402,&quot;Masters of Horror&quot; We All Scream for Ice Cream,2007,7125
0,0785533,&quot;Masters of Horror&quot; The Black Cat,2007,7128
3,0854548,&quot;Masters of Horror&quot; The Washingtonians,2007,7129
1,0868394,&quot;Masters of Horror&quot; Dream Cruise,2007,7131
0,0971205,Lucky Blue,2007,7140
0,1166805,Cafe com Leite,2007,7142
3,0838192,Reine Geschmacksache,2007,7153
1,0443706,Zodiac,2007,7251
3,0807721,Meduzot,2007,7349
1,0765429,American Gangster,2007,7395
1,0389790,Bee Movie,2007,7519
3,0768212,The Last Mimzy,2007,7556
3,0393956,Viva,2007,7584
3,0807054,It’s a Free World...,2007,7711
3,1007920,Barbie Fairytopia: Magic of the Rainbow,2007,7714
1,0896798,Cleaner,2007,7773
0,1039960,Est&ocirc;mago,2007,7796
3,0444682,The Reaping,2007,7973
3,1226251,Pok&eacute;mon: The Rise of Darkrai,2007,8513
0,0760329,The Water Horse,2007,8525
1,0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,8535
3,0758730,Aliens vs. Predator: Requiem,2007,8576
3,0997260,Rosa: The Movie,2007,8732
2,0974959,American Pie Presents: Beta House,2007,9002
1,0467110,Underdog,2007,9240
2,0408839,The Heartbreak Kid,2007,9247
3,1765847,Hungry Bitches,2007,9352
0,0453451,Mr. Bean’s Holiday,2007,9424
0,0259324,Ghost Rider,2007,9451
3,0457433,A Perfect Stranger,2007,9476
0,0889665,Steak,2007,9627
3,0485851,The Air I Breathe,2007,9803
2,0428579,Suburban Girl,2007,9805
3,0844760,Starship Troopers 3: Marauder,2008,1
1,0910970,WALL-E,2008,3
3,0200465,The Bank Job,2008,19
1,0489099,Jumper,2008,28
1,0780536,In Bruges,2008,34
3,0478087,21,2008,47
3,0468569,The Dark Knight,2008,66
1,0811138,The Love Guru,2008,60
0,0448157,Hancock,2008,61
1,0490181,The Mutant Chronicles,2008,65
3,0410377,Nim’s Island,2008,73
1,0425061,Get Smart,2008,74
1,0493464,Wanted,2008,80
2,1054485,Futurama: The Beast with a Billion Backs,2008,81
3,0871426,Baby Mama,2008,140
3,1029134,Birds of America,2008,141
1,0799934,Be Kind Rewind,2008,145
3,0443274,Vantage Point,2008,176
2,0371746,Iron Man,2008,190
3,1033643,What Happens In Vegas,2008,191
1,0887883,Burn After Reading,2008,189
3,0811080,Speed Racer,2008,192
1,0765476,Meet Dave,2008,193
1,0373051,Journey to the Center of the Earth,2008,194
1,0800080,The Incredible Hulk,2008,195
1,0800308,Appaloosa,2008,196
3,0981227,Nick and Norah’s Infinite Playlist,2008,197
3,0988595,27 Dresses,2008,212
1,0411477,Hellboy II: The Golden Army,2008,214
1,0430922,Role Models,2008,217
3,0397892,Bolt,2008,220
1,0452608,Death Race,2008,222
1,0929425,Gomorra,2008,233
0,1129442,Transporter 3,2008,241
1,1013753,Milk,2008,242
3,0497465,Vicky Cristina Barcelona,2008,245
1,1010048,Slumdog Millionaire,2008,251
3,0978759,Frozen River,2008,252
3,0918927,Doubt,2008,254
1,0838283,Step Brothers,2008,260
0,0942385,Tropic Thunder,2008,263
3,0981072,The Lucky Ones,2008,265
1,0976051,The Reader,2008,273
3,0959337,Revolutionary Road,2008,275
3,1174954,Resident Evil: Degeneration,2008,279
1,1125849,The Wrestler,2008,285
3,0824747,Changeling,2008,286
3,0970416,The Day the Earth Stood Still,2008,298
1,1068680,Yes Man,2008,305
3,0494238,Inkheart,2008,306
3,0467197,Max Payne,2008,309
3,0960731,Bedtime Stories,2008,310
3,0795421,Mamma Mia!,2008,316
1,1054486,Futurama: Bender’s Game,2008,338
3,0862846,Sunshine Cleaning,2008,346
3,0970468,Miss Pettigrew Lives for a Day,2008,350
3,0430770,The Women,2008,355
3,0861689,Blindness,2008,380
2,0910936,Pineapple Express,2008,384
3,0936501,Taken,2008,428
3,0406759,The Eye,2008,429
1,0940709,CJ7 (Changjiang 7 hao),2008,447
1,1059786,Eagle Eye,2008,463
3,0962726,High School Musical 3: Senior Year,2008,464
1,0830515,Quantum of Solace,2008,465
3,0876563,Gake no ue no Ponyo,2008,469
1,1054588,Flash of Genius,2008,470
3,0823671,Tinker Bell,2008,473
3,0964516,Fashion,2008,492
1,0887912,The Hurt Locker,2008,495
3,1084950,Rachel Getting Married,2008,499
3,0808244,Easy Virtue,2008,500
3,1099212,Twilight,2008,501
2,1205489,Gran Torino,2008,502
1,0892255,Che: Part One,2008,503
3,0421715,The Curious Case of Benjamin Button,2008,504
1,0995039,Ghost Town,2008,513
3,1129435,The Beaches of Agnes,2008,523
3,0818165,The Alphabet Killer,2008,540
3,1082868,Quarantine,2008,541
3,0963194,Repo! The Genetic Opera,2008,542
3,0832266,"Definitely, Maybe",2008,545
2,0893402,Franklyn,2008,584
1,1139797,L&aring;t den r&auml;tte komma in (Let the Right One In),2008,668
3,0441773,Kung Fu Panda,2008,728
1,1270769,Three wise men,2008,730
3,1050160,Kataude mashin garu,2008,740
3,1000774,Sex and the City,2008,747
0,0489049,Fanboys,2008,768
3,1128075,Ai no mukidashi,2008,770
3,1069238,Okuribito (Departures),2008,819
3,1316037,Birdemic,2008,829
3,1060277,Cloverfield,2008,889
0,0870089,Ciao,2008,883
3,1018785,The Sisterhood of the Traveling Pants 2,2008,902
3,0369436,Four Christmases,2008,903
3,0416212,The Secret Life of Bees,2008,927
0,1226681,Pontypool,2008,952
3,1068649,I’ve Loved You So Long,2008,985
1,0870111,Frost/Nixon,2008,990
3,0970411,City of Ember,2008,1013
3,0852713,The House Bunny,2008,1014
1,0367882,Indiana Jones and the Kingdom of the Crystal Skull,2008,1050
3,1103193,My Prison Yard,2008,1583
3,0499448,The Chronicles of Narnia: Prince Caspian,2008,1590
3,1216477,Dim Sum Funeral,2008,1548
1,0929629,Stargate: Continuum,2008,1586
3,1045670,Happy-Go-Lucky,2008,1290
3,1077084,God’s Forgotten Town,2008,1178
3,1023481,Step Up 2: The Streets,2008,1104
2,1305138,El regalo,2008,1107
1,0451079,Horton Hears a Who!,2008,1142
1,0865556,The Forbidden Kingdom,2008,1143
2,0822832,Marley &amp; Me,2008,1144
2,0465502,Igor,2008,1161
3,0449487,Passengers,2008,1164
3,0447166,The Gamers: Dorkness Rising,2008,1516
1,1259014,Mesrine: Killer Instinct,2008,1443
2,1046997,Miracle at St. Anna,2008,1451
3,1288589,Helen,2008,1492
1,1032755,RocknRolla,2008,1495
3,1186369,Lorna’s Silence,2008,1504
3,0942903,Stargate: The Ark of Truth,2008,1585
3,1024255,Wild Child,2008,1394
3,1029234,Martyrs,2008,1398
3,0383028,"Synecdoche, New York",2008,1616
1,1124394,Sauna,2008,1628
3,0467200,The Other Boleyn Girl,2008,1641
3,420238,The Tale of Despereaux,2008,1674
2,1129423,Fireproof,2008,1709
1,0926063,Dance of the Dead,2008,1718
3,0986230,French Film,2008,1744
1,0938341,T&ocirc;ky&ocirc; sonata (Tokyo Sonata),2008,1746
3,1152850,Wendy and Lucy,2008,1749
0,1185616,Waltz with Bashir,2008,1751
1,0425637,Chi bi (Red Cliff),2008,1757
3,1370212,My Only Sunshine,2008,1801
3,1056437,The Sky Crawlers,2008,1829
3,0800039,Forgetting Sarah Marshall,2008,1891
2,0455824,Australia,2008,1892
1,0109688,Ashes of Time Redux,2008,1912
1,0443559,Killshot,2008,1915
3,0951216,Mad Money,2008,2022
1,1284591,Sut,2008,2056
0,1056444,Damn Bastard!,2008,2078
3,1152397,American Violet,2008,2082
3,1048171,S&eacute;raphine,2008,2094
3,0814314,Seven Pounds,2008,2116
3,1094661,Coco Chanel,2008,2118
1,1095442,Goodbye Solo,2008,2203
3,0951257,Bi the Way,2008,2257
3,1034325,Phoebe in Wonderland,2008,2259
3,0960890,Zombie Strippers!,2008,2269
3,1104733,Hamlet 2,2008,2274
1,0800240,Deception,2008,2331
1,1133991,What Doesn’t Kill You,2008,2342
3,0896031,The Loss of a Teardrop Diamond,2008,2357
3,0844286,The Brothers Bloom,2008,2424
3,1179080,Rough Aunties,2008,2460
3,0965440,Rain,2008,2461
3,1100048,35 Shots of Rum,2008,2516
3,0961066,Everlasting Moments,2008,2614
3,1279083,Examined Life,2008,2694
2,1126596,Adulthood,2008,2832
1,0985699,Valkyrie,2008,2841
3,1117379,Bonnie &amp; Clyde vs. Dracula,2008,2843
0,0892899,Outpost,2008,2858
1,1178197,The World is Big and Salvation Lurks Around the Corner,2008,2860
3,0800241,Transsiberian,2008,2968
3,1199099,Merlin,2008,2996
3,1077094,One Million Yen Girl,2008,3016
3,0887971,While She Was Out,2008,3020
1,1172203,Sita Sings the Blues,2008,3029
3,1356380,The No. 1 Ladies&#39; Detective Agency,2008,3072
3,0489018,Day of the Dead,2008,3128
3,0963743,"Angus, Thongs and Perfect Snogging",2008,3182
3,1227929,Herb &amp; Dorothy,2008,3281
3,1294138,Barbie and the Diamond Castle,2008,3288
1,0882978,Three Kingdoms: Resurrection of the Dragon,2008,3304
3,1022606,Lion’s Den,2008,3381
3,1111890,Diary of a Nymphomaniac,2008,3444
1,0902290,I Sell the Dead,2008,3457
3,0864761,The Duchess,2008,3461
1,0948535,Paris 36,2008,3466
3,0819714,The Edge of Love,2008,3467
3,1263778,La belle personne,2008,3510
3,0476991,Were the World Mine,2008,3512
3,0482606,The Strangers,2008,3612
3,1260502,Ghost in the Shell 2.0,2008,3693
3,1034303,Defiance,2008,3711
3,0483607,Doomsday,2008,3758
2,1082853,Management,2008,3965
0,0486321,Fly Me to the Moon,2008,3998
3,1266097,Pirates II: Stagnetti’s Revenge,2008,4026
3,0765432,The Baader Meinhof Complex,2008,4030
3,0494652,"Welcome Home, Roscoe Jenkins",2008,4046
3,0487928,Dante 01,2008,4483
3,0932669,Older Than America,2008,4730
0,1052040,Seventh Moon,2008,4767
2,0831887,The Spirit,2008,4805
3,0915460,Grizzly Park,2008,4812
3,1277728,Mid-August Lunch,2008,4935
3,0984130,Miao Miao,2008,4959
2,0866439,Made of Honor,2008,5007
3,0368563,Possession,2008,5048
0,0896534,Deadgirl,2008,5050
3,0926129,Prom Night,2008,5077
2,2132415,Overcome,2008,5148
3,1052352,Princess: A Modern Fairtyale,2008,5174
1,0790686,Mirrors,2008,5205
3,0785007,Over Her Dead Body,2008,5244
3,0426592,Superhero Movie,2008,5412
3,1340664,Kenna,2008,5469
1,1172570,Bronson,2008,5474
3,0963794,The Ruins,2008,5475
3,1153103,Dead at 17,2008,5481
3,0830570,I Can’t Think Straight,2008,5584
3,0859163,The Mummy: Tomb of the Dragon Emperor,2008,5656
3,1049948,Casi divas,2008,5658
3,1143155,Treeless Mountain,2008,5691
3,1142798,The Family That Preys,2008,5703
1,1173745,Revanche,2008,5748
0,1190539,The Chaser,2008,5858
3,0396707,The Secret of Moonacre,2008,5864
3,1073241,Nothing But the Truth,2008,5904
3,0435679,Keith,2008,6059
3,1046947,Last Chance Harvey,2008,6097
3,1068641,The Burning Plain,2008,6262
2,1064932,Bienvenue chez les Ch’tis,2008,6287
3,1055366,Camp Rock,2008,6347
3,0964586,Skin,2008,6543
3,0443701,The X-Files: I Want to Believe,2008,6621
3,1286742,Clash of the Santas,2008,6620
3,0948530,Aanrijding in Moscou,2008,6681
0,0804529,Sleep Dealer,2008,6688
3,0874425,Pretty Ugly People,2008,6817
1,0443649,"10,000 BC",2008,6825
3,1037146,All about women,2008,6861
0,0491044,Sparrow,2008,6863
2,1226291,Blind Loves,2008,6893
3,1206285,Camino,2008,6946
3,1221141,La mujer sin cabeza,2008,7071
3,1172963,Etz Limon,2008,7074
0,0462499,Rambo,2008,7127
3,0914798,The Boy in the Striped Pajamas,2008,7190
3,1339302,"Bleach: Fade to Black, I Call Your Name",2008,7210
3,1078600,Solo Quiero Caminar,2008,7381
3,1063669,Die Welle,2008,7437
1,1280558,A Wednesday,2008,7536
1,0412536,Brideshead Revisited,2008,7622
0,0986233,Hunger,2008,7641
1,1067733,"Patrik, Age 1.5",2008,7657
2,1076252,Picture This,2008,7813
0,1227926,Dr. Horrible’s Sing-Along Blog,2008,8387
2,1267379,Dead Space: Downfall,2008,8503
1,1284526,Venkovsky ucitel,2008,8528
1,1092019,TBS,2008,8534
1,1114723,Mannen som elsket Yngve,2008,8536
1,1235075,Valami Amerika 2,2008,8563
1,0914797,Bottle Shock,2008,8698
3,0830535,Disfigured,2008,8706
0,0416236,The Spiderwick Chronicles,2008,8818
1,0816556,Lake Mungo,2008,8854
3,1286124,iCarly: iGo to Japan,2008,9196
3,1132626,Saw V,2008,9291
3,0947802,Lakeview Terrace,2008,9340
0,1220719,Yip Man,2008,9552
1,1073498,Meet the Spartans,2008,9684
3,1054487,Futurama: Into the Wild Green Yonder,2009,276
3,1079444,Dead Like Me: Life After Death,2009,278
1,1112782,Thick as Thieves,2009,307
3,1091722,Adventureland,2009,311
3,0327597,Coraline,2009,314
3,0974661,17 Again,2009,315
3,0796366,Star Trek,2009,324
0,0808151,Angels &amp; Demons,2009,331
1,1049413,Up,2009,334
2,0438488,Terminator Salvation,2009,344
1,0821642,The Soloist,2009,347
3,0465580,Push,2009,353
1,0448011,Knowing,2009,354
3,0409459,Watchmen,2009,358
1,1119646,The Hangover,2009,361
1,1152836,Public Enemies,2009,371
3,0417741,Harry Potter and the Half-Blood Prince,2009,375
3,0758751,Grey Gardens,2009,377
3,1196339,Princess Protection Program,2009,385
1,1201167,Funny People,2009,408
3,0806027,Blood: The Last Vampire,2009,423
3,1135503,Julie &amp; Julia,2009,427
1,1022603,(500) Days of Summer,2009,434
1,1046173,G.I. Joe: The Rise of Cobra,2009,453
0,1111422,The Taking of Pelham 123,2009,456
1,1080016,Ice Age: Dawn of the Dinosaurs,2009,458
1,1136608,District 9,2009,468
3,1148204,Orphan,2009,471
3,1055369,Transformers: Revenge of the Fallen,2009,477
0,0889583,Br&uuml;no,2009,480
3,1132620,The Girl with the Dragon Tattoo,2009,485
0,0472033,9,2009,494
3,1226774,In the Loop,2009,496
3,1178663,Whatever Works,2009,497
2,1135487,Duplicity,2009,498
3,0458525,X-Men Origins: Wolverine,2009,507
0,1124039,Echelon Conspiracy,2009,518
2,1155056,"I Love You, Man",2009,519
3,1172233,Whip It,2009,522
1,0986263,Surrogates,2009,527
3,1156398,Zombieland,2009,528
0,1107860,The Maiden Heist,2009,531
1,0844471,Cloudy with a Chance of Meatballs,2009,534
1,1424431,Tsar,2009,536
1,0834001,Underworld: Rise of the Lycans,2009,539
1,1182345,Moon,2009,544
0,1234548,The Men Who Stare at Goats,2009,548
1,0432283,Fantastic Mr. Fox,2009,550
2,1058017,The Invention of Lying,2009,555
3,0361748,Inglourious Basterds,2009,557
3,0780521,The Princess and the Frog,2009,562
1,1186367,Ninja Assassin,2009,563
2,1193138,Up in the Air,2009,578
3,0499549,Avatar,2009,582
1,0988045,Sherlock Holmes,2009,632
3,0929632,Precious: Based on the Novel Push by Sapphire,2009,633
3,1212974,Bitch Slap,2009,635
3,1172994,The House of the Devil,2009,641
3,0971209,A Perfect Getaway,2009,642
3,1131734,Jennifer’s Body,2009,643
0,0870984,Antichrist,2009,644
3,1127180,Drag Me to Hell,2009,654
3,1252595,Ghosted,2009,665
3,1272041,My Queen Karo,2009,677
3,1216496,Madeo,2009,678
3,0814331,Spring Breakdown,2009,680
1,1186830,Agora,2009,692
1,1054606,The Imaginarium of Doctor Parnassus,2009,696
1,1315981,A Single Man,2009,697
0,0485601,The Secret of Kells,2009,703
2,0875034,Nine,2009,709
3,1379182,Dogtooth,2009,712
1,0898367,The Road,2009,713
3,1012729,Helen,2009,714
3,0380510,The Lovely Bones,2009,718
1,1426374,Los viajes del viento,2009,721
1,1259574,Red Riding: In the Year of Our Lord 1974,2009,724
1,1232207,Capitalism: A Love Story,2009,726
1,1045772,I Love You Phillip Morris,2009,757
3,1349482,Bring It On: Fight to the Finish,2009,758
3,1230414,It’s Complicated,2009,771
3,1134629,The Private Lives of Pippa Lee,2009,774
3,1259571,New Moon,2009,780
3,1078588,My Sister’s Keeper,2009,798
3,1176740,Away We Go,2009,804
1,1244668,Soul Kitchen,2009,809
1,1405808,Lost Persons Area,2009,811
3,1131729,The Boat That Rocked,2009,812
3,1232776,Fish Tank,2009,888
3,1174732,An Education,2009,885
3,0810784,Bright Star,2009,886
2,1077262,Ajami,2009,891
3,1197624,Law Abiding Citizen,2009,892
3,1017460,Splice,2009,900
3,0375568,Astro Boy,2009,906
1,0433362,Daybreakers,2009,910
3,1093908,Confessions of a Shopaholic,2009,915
1,1334537,Humpday,2009,922
2,0910554,Frequently Asked Questions About Time Travel,2009,932
3,0824758,The Last Station,2009,946
1,1210042,Brooklyn’s Finest,2009,951
3,1467304,The Human Centipede (First Sequence),2009,978
1,1130080,The Informant!,2009,987
2,1133993,Serious Moonlight,2009,992
3,1339268,Beeswax,2009,996
3,1183672,The Girl on the Train,2009,1011
3,1348327,Villa Amalia,2009,1036
1,1371630,Air Doll,2009,1043
1,1057500,Invictus,2009,1186
3,1352824,Chloe,2009,1341
3,1135952,White Material,2009,1288
3,0995850,Vision - Aus dem Leben der Hildegard von Bingen,2009,1508
2,1389374,"She, a Chinese",2009,1410
3,0448182,Yesterday Was a Lie,2009,1557
1,1426362,Go get some rosemary,2009,1482
3,0808526,Life During Wartime,2009,1484
1,0485947,Mr. Nobody,2009,1413
1,0762125,Planet 51,2009,1421
3,1315214,Hannah Free,2009,1574
3,1368491,Undertow,2009,1577
3,0381940,Cargo,2009,1446
1,0914837,44 Inch Chest,2009,1520
3,1320352,Nothing Personal,2009,1177
1,0403702,Youth in Revolt,2009,1179
3,0881891,All About Steve,2009,1180
3,1227787,London River,2009,1214
2,1041829,The Proposal,2009,1282
3,1308138,Hua Mulan,2009,1286
1,1340768,&quot;Chess in Concert&quot;,2009,1111
3,1473149,Scheherazade Tell Me a Story,2009,1137
1,1305806,The Secret in Their Eyes,2009,1140
3,1121977,Mother and Child,2009,1162
3,0896529,Cairo Time,2009,1440
1,1185376,Map of the Sounds of Tokyo,2009,1549
